antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG WOODLAND'],0.05989184317260027,0.03780982424515548,0.01978368634520054,0.3303235515425132,8.736447686207827,1.0,0.017519186281126108,1.4367985882900993,0.9419522582438767,0.25390399074609604,0.30400822484794,0.4267827531252494
['GREEN REGENCY TEACUP AND SAUCER'],"['PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER']",0.03303289770166742,0.012212708427219469,0.010860748084722848,0.32878581173260574,26.921613145190115,1.0,0.010457326936586216,1.471642448623675,0.9957475502969656,0.3158584534731324,0.32048711904496197,0.6090423523607678
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG WOODLAND'],0.04835511491662911,0.03780982424515548,0.01586300135196034,0.3280521901211556,8.676374372811017,1.0,0.014034702955608299,1.4319418288279449,0.9297002468928524,0.22564102564102562,0.30164760895454273,0.3737996349890641
['LUNCH BAG RED RETROSPOT'],['JUMBO BAG RED RETROSPOT'],0.05989184317260027,0.0740423614240649,0.019558359621451103,0.326561324303988,4.41046609026506,1.0,0.01512382612291202,1.3749694990697408,0.8225293952488238,0.17100078802206461,0.2727111396459577,0.29535613385010717
['LUNCH BAG PINK POLKADOT'],"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT']",0.04285714285714286,0.023569175304191076,0.013925191527715187,0.32492113564668773,13.785850860420652,1.0,0.012915084014678427,1.4463951935914552,0.9689900014490653,0.26523605150214596,0.3086260211381364,0.45787165768950067
['PACK OF 72 RETROSPOT CAKE CASES'],['PACK OF 60 PINK PAISLEY CAKE CASES'],0.04691302388463272,0.030419107706173953,0.01523208652546192,0.32468780019212296,10.673810794464012,1.0,0.013805034199092965,1.435752075217458,0.9509234423214716,0.24528301886792447,0.30350091964969594,0.41271427046643183
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO BAG PINK VINTAGE PAISLEY'],0.036097341144659754,0.027670121676430823,0.011716989634970707,0.32459425717852686,11.730857600637641,1.0,0.010718171813302339,1.439623350345987,0.9490115336064189,0.2251082251082251,0.30537386757468993,0.37402351295408426
['ROSES REGENCY TEACUP AND SAUCER '],"['PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER']",0.037674628210905815,0.014375844975214061,0.012212708427219469,0.3241626794258373,22.54912180708254,1.0,0.011671103812560661,1.4583748559304797,0.9930657581372105,0.3065610859728507,0.3143052378244859,0.5868462299950503
['JAM MAKING SET WITH JARS'],['JAM MAKING SET PRINTED'],0.04348805768364128,0.03965750337990086,0.014015322217214961,0.322279792746114,8.126577955723034,1.0,0.012290694422640634,1.4170191272758346,0.9168175913406731,0.20273794002607562,0.29429322388720175,0.3378444418276024
['RED RETROSPOT CHARLOTTE BAG'],['LUNCH BAG RED RETROSPOT'],0.03402433528616494,0.05989184317260027,0.010950878774222622,0.32185430463576153,5.373925522849924,1.0,0.008913098621211663,1.3862923015716537,0.8425846731577235,0.13199348180336773,0.2786514078839724,0.2523492742140433
['JUMBO BAG PINK POLKADOT'],['JUMBO STORAGE BAG SUKI'],0.039837764758900406,0.03564668769716088,0.012798557908968004,0.3212669683257919,9.012533536219118,1.0,0.01137847355005452,1.420813880126183,0.9259304064318324,0.20416966211358736,0.2961780469717894,0.34015307961169494
['JUMBO STORAGE BAG SUKI'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.03564668769716088,0.036097341144659754,0.011446597566471383,0.3211125158027813,8.895738733662569,1.0,0.01015984691998982,1.4198268215168977,0.9203956841018033,0.18983557548579974,0.2956887524271222,0.31910806813859416
['PACK OF 72 RETROSPOT CAKE CASES'],['60 TEATIME FAIRY CAKE CASES'],0.04691302388463272,0.02992338891392519,0.01505182514646237,0.32084534101825163,10.722226080112957,1.0,0.013648028487634243,1.4283589139188173,0.9513673018047314,0.2436177972283005,0.2998958523271859,0.4119286946055113
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO STORAGE BAG SUKI'],0.036097341144659754,0.03564668769716088,0.011446597566471383,0.317103620474407,8.895738733662569,1.0,0.01015984691998982,1.4121517425129326,0.9208259967317074,0.18983557548579974,0.2918608036977004,0.31910806813859416
['HOT WATER BOTTLE KEEP CALM'],['HOT WATER BOTTLE TEA AND SYMPATHY'],0.032717440288418206,0.02334384858044164,0.010319963947724201,0.3154269972451791,13.512210557665105,1.0,0.009556212975691725,1.4266647201822926,0.9573137187564594,0.22561576354679805,0.29906446423359745,0.37875596966506064
['SET/20 RED RETROSPOT PAPER NAPKINS '],['SET/6 RED SPOTTY PAPER PLATES'],0.0330779630464173,0.014646237043713385,0.010319963947724201,0.31198910081743875,21.301655837350662,1.0,0.009835496260023181,1.4321775485344839,0.9856588806502349,0.27590361445783135,0.3017625496061727,0.5083022427164117
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG APPLE DESIGN'],0.045110410094637225,0.03956737269040108,0.014060387561964848,0.3116883116883117,7.877407330710292,1.0,0.012275487153533507,1.3953455151479077,0.9142990860037441,0.19910657306955964,0.2833316270816271,0.33352069342957724
['WOODEN FRAME ANTIQUE WHITE '],['WHITE HANGING HEART T-LIGHT HOLDER'],0.03722397476340694,0.09071653898152321,0.011581793600721046,0.311138014527845,3.4297826837421166,1.0,0.008204963443049204,1.3199791543080173,0.7358267335063822,0.09953524399690163,0.24241227845432328,0.21940407929571584
['LUNCH BAG WOODLAND'],"['LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT']",0.03780982424515548,0.02118071203244705,0.011716989634970707,0.3098927294398093,14.6308929069561,1.0,0.010916150635636633,1.4183581737560913,0.9682612596059272,0.24785510009532882,0.2949594689810943,0.43154210940075566
['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG PEARS'],0.035060838215412345,0.02145110410094637,0.010860748084722848,0.30976863753213374,14.440685014365647,1.0,0.0101086543942976,1.4177114357718135,0.9645698344202228,0.23790720631786777,0.2946378404180735,0.40803557927026857
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO BAG PINK POLKADOT'],0.036097341144659754,0.039837764758900406,0.01117620549797206,0.3096129837702872,7.771846278125195,1.0,0.009738168113029327,1.3907594040291515,0.9039610351416691,0.17258176757132918,0.2809683708749964,0.29507798509781324
['RECIPE BOX PANTRY YELLOW DESIGN'],['SET OF 3 CAKE TINS PANTRY DESIGN '],0.03943217665615142,0.05488958990536277,0.012122577737719693,0.30742857142857144,5.600853858784894,1.0,0.009958161731987722,1.3646396185359861,0.8551772971719132,0.14747807017543857,0.2672057982071333,0.2641412151067324
['JUMBO BAG APPLES'],['JUMBO BAG PINK POLKADOT'],0.03330328977016674,0.039837764758900406,0.010229833258224425,0.3071718538565629,7.710569498956031,1.0,0.008903104634663029,1.3858591637561963,0.9002905299795025,0.1626074498567335,0.27842595687023053,0.28197959208665246
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG APPLE DESIGN'],0.04285714285714286,0.03956737269040108,0.013159080666967103,0.30704521556256575,7.760060744115415,1.0,0.011463336123092771,1.3859960979839585,0.9101410754446944,0.18998048145738458,0.27849724724724734,0.3198096237266132
['JUMBO STORAGE BAG SUKI'],['JUMBO  BAG BAROQUE BLACK WHITE'],0.03564668769716088,0.029878323569175306,0.010905813429472735,0.3059418457648546,10.23959209279355,1.0,0.009840750160287622,1.3977527250578914,0.9356942608347729,0.19966996699669967,0.28456587343903583,0.3354746936214922
['JUMBO BAG ALPHABET'],['LUNCH BAG ALPHABET DESIGN'],0.0345200540784137,0.029743127534925643,0.010545290671473636,0.3054830287206266,10.270709708046521,1.0,0.009518556300506848,1.3970239930606145,0.934908848930507,0.19630872483221476,0.2841926803209803,0.33001424163304055
['JUMBO STORAGE BAG SUKI'],['LUNCH BAG RED RETROSPOT'],0.03564668769716088,0.05989184317260027,0.010815682739972961,0.3034134007585335,5.066022093929164,1.0,0.008680736910791943,1.3495926534491345,0.8322742885181551,0.12765957446808512,0.2590356820301931,0.2420001541038717
['LUNCH BAG WOODLAND'],['LUNCH BAG DOLLY GIRL DESIGN'],0.03780982424515548,0.02726453357368184,0.011401532221721496,0.30154946364719903,11.060136526167515,1.0,0.010370664999174444,1.392704874286145,0.94532788404168,0.21242653232577663,0.2819727865800948,0.35986564091450857
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO  BAG BAROQUE BLACK WHITE'],0.036097341144659754,0.029878323569175306,0.010815682739972961,0.299625468164794,10.028188745967991,1.0,0.009737154701265913,1.3851469925509636,0.9339958623591567,0.19607843137254904,0.2780549606808556,0.3308082091955192
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG APPLE DESIGN'],0.04835511491662911,0.03956737269040108,0.014420910319963948,0.29822926374650516,7.537252121338211,1.0,0.012507625466570511,1.3685846070427619,0.9113963276033528,0.19619865113427346,0.2693181007195453,0.3313469781147105
['LUNCH BAG PINK POLKADOT'],['JUMBO BAG RED RETROSPOT'],0.04285714285714286,0.0740423614240649,0.01270842721946823,0.29652996845425866,4.004869141813755,1.0,0.009535183158436877,1.3162716207559257,0.7838996506827565,0.12197231833910036,0.2402783861390957,0.23408360869456696
['LUNCH BAG PINK POLKADOT'],"['LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT']",0.04285714285714286,0.020955385308697613,0.01270842721946823,0.29652996845425866,14.1505376344086,1.0,0.011810339277666903,1.3917360666239589,0.9709431565576373,0.24867724867724866,0.2814729574223245,0.4514907906787422
['ALARM CLOCK BAKELIKE RED '],"['ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN']",0.040874267688147815,0.015502478593961243,0.012077512392969806,0.2954796030871003,19.06015230378708,1.0,0.011443859933090453,1.3974010202117013,0.9879148167446374,0.27263479145473046,0.2843858094160375,0.5372746852644804
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG APPLE DESIGN'],0.05989184317260027,0.03956737269040108,0.017665615141955835,0.2949586155003762,7.4545918883295545,1.0,0.015295852262030507,1.3622358182438175,0.9210158297535975,0.21597796143250686,0.2659127101141774,0.370713931895974
['LUNCH BAG CARS BLUE'],['LUNCH BAG APPLE DESIGN'],0.044569625957638574,0.03956737269040108,0.013114015322217214,0.2942366026289181,7.436344205393728,1.0,0.011350512321279555,1.3608422183512796,0.9059009892388206,0.18464467005076143,0.26516095215539104,0.3128358411777848
['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG VINTAGE DOILY '],0.035060838215412345,0.02857142857142857,0.010274898602974312,0.2930591259640103,10.25706940874036,1.0,0.009273160368248245,1.37412987012987,0.9352986192363031,0.19256756756756757,0.27226674731589295,0.3263402885340556
['JUMBO BAG PINK POLKADOT'],['JUMBO BAG PINK VINTAGE PAISLEY'],0.039837764758900406,0.027670121676430823,0.011581793600721046,0.2907239819004525,10.506783645555442,1.0,0.010479477802525243,1.3708765748613003,0.942365114446854,0.20709105560032234,0.2705397273994735,0.3546453785723761
['ROSES REGENCY TEACUP AND SAUCER '],"['PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER']",0.037674628210905815,0.01234790446146913,0.010860748084722848,0.28827751196172247,23.346270038067964,1.0,0.010395545374953213,1.3876926922188433,0.9946392699707014,0.27733026467203686,0.2793793571103587,0.5839197778786716
['LUNCH BAG  BLACK SKULL.'],"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']",0.04835511491662911,0.023884632717440287,0.013925191527715187,0.28797763280521904,12.057025796127945,1.0,0.012770247367921882,1.3709054831075742,0.9636586299202486,0.23879443585780527,0.27055510950820916,0.4354982503648737
['JUMBO BAG PINK POLKADOT'],['JUMBO  BAG BAROQUE BLACK WHITE'],0.039837764758900406,0.029878323569175306,0.011401532221721496,0.2861990950226244,9.578820389972904,1.0,0.01021124659598238,1.3590928081851807,0.9327621716905813,0.19551777434312206,0.2642150749548026,0.3338989441930618
['LUNCH BAG WOODLAND'],"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']",0.03780982424515548,0.023884632717440287,0.010815682739972961,0.2860548271752086,11.976521915128073,1.0,0.009912608974766453,1.367213344157041,0.952517836791407,0.212577502214349,0.26858525461763055,0.369442507927227
['LUNCH BAG CARS BLUE'],"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']",0.044569625957638574,0.023884632717440287,0.01270842721946823,0.28513650151668357,11.938073525764544,1.0,0.011643898073116339,1.365456998928503,0.9589755735461427,0.2279708973322555,0.26764445838666706,0.40860598660739844
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG ALPHABET DESIGN'],0.041279855790896804,0.029743127534925643,0.011762054979720596,0.28493449781659386,9.579843191742754,1.0,0.010534262964308613,1.3568783132488673,0.9341768431380811,0.19847908745247148,0.2630142362540742,0.3401945216355696
['JUMBO STORAGE BAG SUKI'],"['JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT']",0.03564668769716088,0.024966200991437586,0.010049571879224875,0.28192161820480405,11.29213124181336,1.0,0.009159609509498552,1.3578375616474876,0.945133641675138,0.19875222816399285,0.2635348820468017,0.3422243470085392
['JUMBO STORAGE BAG SUKI'],['LUNCH BAG SUKI DESIGN '],0.03564668769716088,0.041279855790896804,0.010049571879224875,0.28192161820480405,6.829520423542141,1.0,0.008578081751662938,1.3351190740658463,0.8851287422382798,0.15026954177897572,0.2510031356568864,0.26268569993209634
['PARTY BUNTING'],['SPOTTY BUNTING'],0.06304641730509239,0.04574132492113565,0.017710680486705724,0.2809149392423159,6.141381775159596,1.0,0.014826853827639984,1.3270456127587784,0.893502314259828,0.19445818901533896,0.2464463991398815,0.3340535287344585
['JUMBO BAG PINK POLKADOT'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.039837764758900406,0.036097341144659754,0.01117620549797206,0.28054298642533937,7.771846278125195,1.0,0.009738168113029327,1.3397640730001898,0.9074825204470648,0.17258176757132918,0.253599928410785,0.29507798509781324
['LUNCH BAG WOODLAND'],"['LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT']",0.03780982424515548,0.020955385308697613,0.010590356016223525,0.2800953516090584,13.366270649903239,1.0,0.009798036580712155,1.3599642909370906,0.9615404928963415,0.21983161833489243,0.26468657547548935,0.39273584784753995
['ALARM CLOCK BAKELIKE RED '],['ALARM CLOCK BAKELIKE ORANGE'],0.040874267688147815,0.01694456962595764,0.011446597566471383,0.28004410143329656,16.527070773417154,1.0,0.010754000691719532,1.3654384002285704,0.979530814768062,0.24684159378036924,0.26763448293778536,0.4777880081634568
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG DOLLY GIRL DESIGN'],0.041279855790896804,0.02726453357368184,0.011536728255971159,0.2794759825327511,10.250532318019415,1.0,0.010411252241843508,1.3500389200704657,0.941300854329228,0.20237154150197628,0.2592806139634814,0.3513082392002599
['LUNCH BAG SUKI DESIGN '],"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']",0.041279855790896804,0.023884632717440287,0.01149166291122127,0.2783842794759825,11.655372002966136,1.0,0.0105057087170268,1.352680297172201,0.9535657075653425,0.2141057934508816,0.26072701576971613,0.37975817747384033
['JUMBO BAG PINK POLKADOT'],['LUNCH BAG PINK POLKADOT'],0.039837764758900406,0.04285714285714286,0.011086074808472285,0.27828054298642535,6.493212669683258,1.0,0.00937874203309084,1.3261979399910435,0.8810938405075406,0.1548143486469478,0.24596474640372795,0.26847781092538936
['RETROSPOT TEA SET CERAMIC 11 PC '],['BAKING SET 9 PIECE RETROSPOT '],0.03780982424515548,0.03970256872465074,0.010500225326723749,0.2777115613825983,6.9948008479907555,1.0,0.008999078181163498,1.3295207010561352,0.8907144291519851,0.15669132481506387,0.2478492443136635,0.2710918760374966
['LUNCH BAG SUKI DESIGN '],"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT']",0.041279855790896804,0.023569175304191076,0.011446597566471383,0.27729257641921395,11.765052142910818,1.0,0.01047366540880401,1.3510734674038685,0.9543999958546124,0.21434599156118142,0.2598477994527326,0.38147611612547694
['ALARM CLOCK BAKELIKE GREEN'],['ALARM CLOCK BAKELIKE ORANGE'],0.03645786390265886,0.01694456962595764,0.010094637223974764,0.276885043263288,16.340635930883938,1.0,0.009476874410662474,1.359473236192479,0.9743246674283577,0.23309053069719043,0.2644209732287687,0.4363148620571759
['LUNCH BAG WOODLAND'],"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT']",0.03780982424515548,0.023569175304191076,0.010455159981973862,0.27651966626936825,11.732258880530175,1.0,0.009564013606119139,1.3496300855350638,0.9507111433042789,0.2053097345132743,0.25905623272798645,0.3600571562704394
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG VINTAGE LEAF DESIGN'],0.041279855790896804,0.02708427219468229,0.011401532221721496,0.27620087336244536,10.19783257888962,1.0,0.010283497371323615,1.3441791955801976,0.9407750037994753,0.20015822784810128,0.25605157162965686,0.3485829657993591
['HEART OF WICKER SMALL'],['WHITE HANGING HEART T-LIGHT HOLDER'],0.04380351509689049,0.09071653898152321,0.012077512392969806,0.2757201646090535,3.0393593903004956,1.0,0.008103809108154999,1.2554311422016469,0.7017211519928869,0.0986382039013618,0.20346089372428497,0.20442739477347857
['LUNCH BAG PINK POLKADOT'],"['LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.']",0.04285714285714286,0.01915277151870212,0.011762054979720596,0.2744479495268139,14.329411764705883,1.0,0.010941221914633361,1.3518633540372673,0.9718648138617257,0.23408071748878925,0.2602802664828854,0.4442827982928187
['JUMBO BAG PINK POLKADOT'],['LUNCH BAG RED RETROSPOT'],0.039837764758900406,0.05989184317260027,0.010770617395223073,0.2703619909502262,4.514170488476689,1.0,0.008384660235936068,1.2884583110626686,0.8107748146454905,0.1210739614994934,0.22387865294978765,0.22509822647586555
['NATURAL SLATE HEART CHALKBOARD '],['WHITE HANGING HEART T-LIGHT HOLDER'],0.04434429923388914,0.09071653898152321,0.011987381703470032,0.2703252032520325,2.979888852539792,1.0,0.007964620353410598,1.246148921507216,0.6952472665205407,0.0974002196997437,0.1975276929257373,0.2012331431063938
['JUMBO BAG RED RETROSPOT'],['JUMBO STORAGE BAG SUKI'],0.0740423614240649,0.03564668769716088,0.01996394772420009,0.2696287279367012,7.563920951852591,1.0,0.017324582790156137,1.3203604100946371,0.937184812532979,0.22250125565042692,0.24263103289478005,0.4148396484184138
['LUNCH BAG WOODLAND'],"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT']",0.03780982424515548,0.020594862550698513,0.010139702568724651,0.26817640047675806,13.021519314177814,1.0,0.009361014435329607,1.338307671530886,0.959481887395334,0.21008403361344538,0.2527876651442167,0.38025887857535934
['LUNCH BAG PINK POLKADOT'],"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT']",0.04285714285714286,0.020594862550698513,0.01149166291122127,0.26813880126182965,13.019693654266959,1.0,0.010609025944762762,1.3382389162561577,0.9645302897278314,0.2211621856027753,0.2527492752956334,0.41306283607949246
['LUNCH BAG PINK POLKADOT'],"['LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT']",0.04285714285714286,0.02118071203244705,0.011401532221721496,0.26603575184016826,12.560283687943262,1.0,0.010493787420330908,1.3336062218583709,0.9615951861247124,0.21660958904109587,0.2501534683855126,0.40216681209029687
['LUNCH BAG CARS BLUE'],"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT']",0.044569625957638574,0.023569175304191076,0.01185218566922037,0.26592517694641055,11.282752727420364,1.0,0.01080171634178256,1.3301516330911227,0.9538833719551574,0.21056845476381103,0.2482060126663059,0.3843966228900313
['BAKING SET 9 PIECE RETROSPOT '],['RETROSPOT TEA SET CERAMIC 11 PC '],0.03970256872465074,0.03780982424515548,0.010500225326723749,0.264472190692395,6.994800847990757,1.0,0.008999078181163498,1.308162877839534,0.8924700256616469,0.15669132481506387,0.23556919635915158,0.2710918760374966
['JUMBO BAG RED RETROSPOT'],['LUNCH BAG RED RETROSPOT'],0.0740423614240649,0.05989184317260027,0.019558359621451103,0.2641509433962264,4.41046609026506,1.0,0.01512382612291202,1.2775828797910815,0.835099319330594,0.17100078802206461,0.21727191572610444,0.29535613385010717
['LUNCH BAG CARS BLUE'],"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.']",0.044569625957638574,0.021045515998197387,0.011762054979720596,0.2639029322548029,12.539627551893096,1.0,0.010824064203595439,1.3299258031288226,0.9631814518978266,0.21841004184100424,0.2480783532078477,0.4113947209453886
['JUMBO BAG PINK POLKADOT'],"['JUMBO BAG STRAWBERRY', 'JUMBO BAG RED RETROSPOT']",0.039837764758900406,0.019017575484452456,0.010500225326723749,0.26357466063348417,13.859530140893398,1.0,0.0097426076282895,1.3320867331363195,0.9663444861690415,0.21714818266542404,0.24929813117681981,0.4078536810276425
['LUNCH BAG  BLACK SKULL.'],['JUMBO BAG RED RETROSPOT'],0.04835511491662911,0.0740423614240649,0.012618296529968454,0.260950605778192,3.5243420220438715,1.0,0.009037969634609209,1.2529035891449918,0.7526537522240037,0.11494252873563218,0.20185399047150826,0.2156852846298142
['LUNCH BAG SUKI DESIGN '],"['LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT']",0.041279855790896804,0.020955385308697613,0.010770617395223073,0.26091703056768556,12.451072921068693,1.0,0.009905582111637359,1.3246748405572126,0.95928477332812,0.2092819614711033,0.24509776332782243,0.3874477625956707
['LUNCH BAG CARS BLUE'],['JUMBO BAG RED RETROSPOT'],0.044569625957638574,0.0740423614240649,0.011626858945470933,0.2608695652173913,3.523247505887957,1.0,0.008326818591780073,1.2527662168968536,0.7495794223542915,0.10867733782645322,0.2017664696634016,0.20894969435550026
['LUNCH BAG SPACEBOY DESIGN '],"['LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT']",0.045110410094637225,0.01978368634520054,0.011716989634970707,0.2597402597402597,13.129012217850486,1.0,0.010824539430755035,1.3241518623056063,0.9674760488932936,0.22033898305084745,0.2447996121390448,0.42599769251249886
['LUNCH BAG PINK POLKADOT'],['JUMBO BAG PINK POLKADOT'],0.04285714285714286,0.039837764758900406,0.011086074808472285,0.2586750788643533,6.493212669683258,1.0,0.00937874203309084,1.2951975683890575,0.8838733163451038,0.1548143486469478,0.227917018680184,0.26847781092538936
['PACK OF 72 RETROSPOT CAKE CASES'],['PACK OF 60 DINOSAUR CAKE CASES'],0.04691302388463272,0.023974763406940065,0.012077512392969806,0.2574447646493756,10.738156630770009,1.0,0.010952783744631609,1.3144143225011324,0.9515124740381501,0.20536398467432948,0.23920488168665824,0.3806020815728081
['JUMBO BAG RED RETROSPOT'],['JUMBO BAG STRAWBERRY'],0.0740423614240649,0.030058584948174854,0.019017575484452456,0.2568472306755934,8.544887629222515,1.0,0.016791966873823738,1.305170962268754,0.9535759766592233,0.22351694915254236,0.23381684935610358,0.44476544442325394
['JUMBO BAG PINK POLKADOT'],['JUMBO BAG APPLES'],0.039837764758900406,0.03330328977016674,0.010229833258224425,0.25678733031674206,7.71056949895603,1.0,0.008903104634663029,1.3006999875847376,0.9064175424101338,0.1626074498567335,0.23118320170288126,0.28197959208665246
['LUNCH BAG SPACEBOY DESIGN '],"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT']",0.045110410094637225,0.023569175304191076,0.011581793600721046,0.25674325674325676,10.893179478265521,1.0,0.01051857843715659,1.313719429463044,0.9511041354142162,0.20284135753749014,0.2388024584452332,0.3740695251211504
['LUNCH BAG SUKI DESIGN '],['JUMBO BAG RED RETROSPOT'],0.041279855790896804,0.0740423614240649,0.010590356016223525,0.25655021834061137,3.4649113481303506,1.0,0.007533898014220665,1.2454878075411993,0.7420229267970693,0.10111876075731498,0.19710173480207163,0.19979062955983704
['LUNCH BAG APPLE DESIGN'],['JUMBO BAG RED RETROSPOT'],0.03956737269040108,0.0740423614240649,0.010139702568724651,0.25626423690205014,3.46104894513481,1.0,0.0072100408593813,1.2450088922965867,0.7403645311978646,0.09799651567944251,0.19679288542641224,0.19660442520695934
['JAM MAKING SET WITH JARS'],['SET OF 3 CAKE TINS PANTRY DESIGN '],0.04348805768364128,0.05488958990536277,0.011131140153222172,0.2559585492227979,4.66315287951879,1.0,0.008744098501186341,1.2702389216452994,0.8212681745134784,0.12758264462809918,0.21274652905082422,0.2293750053174745
['ALARM CLOCK BAKELIKE RED '],['ALARM CLOCK BAKELIKE CHOCOLATE'],0.040874267688147815,0.015096890491212258,0.010365029292474088,0.25358324145534733,16.79705112804226,1.0,0.009747954949277625,1.3195083018086715,0.9805447908005778,0.22727272727272727,0.24214194133581135,0.4700752028172259
['LUNCH BAG SPACEBOY DESIGN '],"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']",0.045110410094637225,0.023884632717440287,0.011401532221721496,0.25274725274725274,10.58200290275762,1.0,0.010324086644877975,1.3062720356281314,0.9482771003001967,0.19796557120500782,0.23446267490588818,0.36505287165664524
['LUNCH BAG PINK POLKADOT'],"['LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT']",0.04285714285714286,0.01978368634520054,0.010815682739972961,0.25236593059936907,12.75626423690205,1.0,0.009967810468035795,1.3110910186859555,0.9628731343283581,0.20869565217391306,0.2372764470599053,0.39953148466187133
['JUMBO BAG PINK POLKADOT'],"['JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT']",0.039837764758900406,0.01996394772420009,0.010049571879224875,0.252262443438914,12.635899819208808,1.0,0.009254252826129208,1.3106684874611303,0.9590675104046567,0.2019927536231884,0.23703056145259124,0.3778242239767933
['LUNCH BAG SUKI DESIGN '],"['LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT']",0.041279855790896804,0.02118071203244705,0.010410094637223975,0.2521834061135371,11.906276131190188,1.0,0.009535757898976049,1.3089028726690195,0.9554515867386039,0.19999999999999998,0.2360013711629553,0.37183638390783236
['LUNCH BAG CARS BLUE'],['LUNCH BAG DOLLY GIRL DESIGN'],0.044569625957638574,0.02726453357368184,0.011131140153222172,0.24974721941354905,9.160150080639097,1.0,0.009915970089933694,1.2965436338216019,0.9323876518696029,0.18337045285820341,0.22871859155833466,0.3290058411117332
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG DOLLY GIRL DESIGN'],0.04285714285714286,0.02726453357368184,0.010635421360973412,0.24815983175604628,9.101928374655648,1.0,0.009466941350672761,1.2938061938061938,0.9299898811029598,0.17878787878787877,0.22708671145085324,0.3191212381920727
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG ALPHABET DESIGN'],0.045110410094637225,0.029743127534925643,0.01117620549797206,0.24775224775224775,8.32973087518542,1.0,0.009834480817374466,1.289810264724488,0.9215181644766989,0.17551309271054494,0.22469216802704958,0.31175491175491177
['SET OF 3 CAKE TINS PANTRY DESIGN '],['SET OF 6 SPICE TINS PANTRY DESIGN'],0.05488958990536277,0.02996845425867508,0.013519603424966201,0.24630541871921183,8.218822919367383,1.0,0.011874647260609904,1.287035318859405,0.9293391188251001,0.18951358180669614,0.22302054547639072,0.348716619134042
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG DOLLY GIRL DESIGN'],0.04835511491662911,0.02726453357368184,0.011897251013970257,0.24603914259086673,9.024146403456749,1.0,0.01057887135986658,1.2901670648645729,0.9343676500765578,0.1867043847241867,0.22490658207511388,0.34120138947725154
